ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,vrm
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,8,2017,1312986
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,9,2017,1051458
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,10,2017,1278537
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,11,2017,1229161
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,12,2017,1229459
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,1,2018,1275316
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,2,2018,1160024
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,3,2018,1286307
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,4,2018,1226843
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,5,2018,1259372
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,6,2018,1215087
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,7,2018,1222625
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,8,2018,1278405
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,9,2018,1158908
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,10,2018,1279465
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,11,2018,1202563
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,12,2018,1203992
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,1,2019,1254882
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,2,2019,1141105
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,3,2019,1224772
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,4,2019,1224718
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,5,2019,1241255
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,6,2019,1177238
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,7,2019,1271308
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,8,2019,1305130
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,9,2019,1211218
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,10,2019,1375539
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,11,2019,1279376
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,12,2019,1315918
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,1,2020,1355509
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,2,2020,1275534
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,3,2020,1331566
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,4,2020,1008903
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,5,2020,1031216
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,6,2020,1029575
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,7,2020,1081825
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,8,2020,1172521
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,9,2020,1142608
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,10,2020,1160073
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,11,2020,1083311
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,12,2020,1147506
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,1,2021,1120541
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,2,2021,1042003
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,3,2021,1171985
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,4,2021,1130256
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,5,2021,1123230
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,6,2021,1127252
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,7,2021,1159901
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,8,2021,1231612
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,9,2021,1208911
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,10,2021,1243915
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,11,2021,1207312
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,12,2021,1267261
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,1,2022,1202890
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,2,2022,1044071
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,3,2022,1169630
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,4,2022,1118036
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,5,2022,1129825
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,6,2022,1135585
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,7,2022,1123860
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,8,2022,1178292
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,9,2022,1111388
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,10,2022,1140443
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,11,2022,1108166
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,12,2022,1159209
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,1,2023,1150855
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,2,2023,1051196
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,3,2023,1178145
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,4,2023,1128086
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,5,2023,1208316
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,6,2023,1187810
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,7,2023,1182010
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,8,2023,1237539
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,9,2023,1160605
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,10,2023,1208303
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",DO,11,2023,1156678
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2002,5185313
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2002,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2003,4709203
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2003,5084124
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2003,5534066
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2003,5494669
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2003,5534066
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2003,5370882
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2003,5576154
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2003,5534066
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2003,5370882
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2003,5699941
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2003,5205007
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2003,5576154
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2004,5534066
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2004,5165609
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2004,5383627
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2004,5182819
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2004,5045417
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2004,5390143
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2004,5395095
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2004,5479325
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2004,5272773
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2004,5395095
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2004,5272773
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2004,5563554
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2005,5361955
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2005,4977040
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2005,5596694
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2005,5305913
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2005,5361955
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2005,5596694
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2005,5277725
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2005,5596694
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2005,5272773
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2005,5395095
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2005,5272773
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2005,5395095
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2006,5361955
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2006,5250342
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2006,5908656
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2006,5465737
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2006,5779615
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2006,5689218
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2006,5556135
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2006,5908656
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2006,5465737
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2006,5779615
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2006,5672257
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2006,5828629
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2007,6052084
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2007,5936269
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2007,6067572
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2007,5588523
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2007,5805899
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2007,5552401
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2007,5740369
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2007,5891292
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2007,5353629
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2007,5891292
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2007,5558747
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2007,5570137
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2008,5775256
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2008,5291341
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2008,5516759
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2008,5500373
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2008,5532219
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2008,5399041
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2008,5606731
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2008,5532219
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2008,5408229
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2008,5723559
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2008,5225956
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2008,5616380
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2009,5541285
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2009,5257980
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2009,5792044
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2009,5689106
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2009,5597598
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2009,5689106
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2009,5689106
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2009,5710223
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2009,5565003
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2009,5812459
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2009,5452185
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2009,5780023
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2010,5586824
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2010,5070109
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2010,5603943
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2010,5401211
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2010,5335064
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2010,5401211
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2010,5433759
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2010,5505248
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2010,5302517
