ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,ridership
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2018,16109712
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2019,16068845
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2019,16356941
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2019,18019169
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2019,18385649
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2019,19206970
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2019,18783743
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2019,19103898
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2019,19408958
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2019,19178218
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2019,20582746
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2019,17448364
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2019,15923640
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2020,17181153
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2020,16298769
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2020,9794464
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2020,2266610
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2020,2235078
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2020,2955135
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2020,4255061
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2020,4260558
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2020,4556719
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2020,4750347
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2020,3814904
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2020,3681073
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2021,3628861
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2021,3652181
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2021,4727546
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2021,5004096
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2021,5724705
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2021,6758590
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2021,7987466
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2021,8061195
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2021,8988251
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2021,9029274
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2021,8020686
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2021,7040197
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2022,5730131
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2022,6579471
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2022,8439571
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2022,8319272
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2022,8923927
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2022,9408339
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2022,9350624
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2022,9649489
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2022,10200260
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2022,10275760
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2022,8879225
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,12,2022,7768789
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,1,2023,8169536
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,2,2023,7761710
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,3,2023,9385726
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,4,2023,9182985
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,5,2023,10157092
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,6,2023,10404445
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,7,2023,10020315
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,8,2023,11111570
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,9,2023,11056933
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,10,2023,11509844
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",DO,11,2023,9920424
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2002,24806971
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2002,23485823
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2002,24858040
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2002,25221434
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2002,26354474
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2002,24755421
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2002,25187983
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2002,25288206
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2002,26356980
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2002,28153847
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2002,24745945
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2002,24079897
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2003,24104089
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2003,22682594
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2003,24641694
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2003,24305600
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2003,25394305
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2003,24198328
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2003,24125088
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2003,23476988
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2003,25692287
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2003,27180186
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2003,22815717
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2003,23187546
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2004,22839080
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2004,22913770
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2004,25579321
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2004,24348106
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2004,24699083
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2004,24849488
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2004,23990053
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2004,23788593
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2004,26347885
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2004,26910324
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2004,24608082
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2004,23156989
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2005,23346176
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2005,23941815
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2005,25841238
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2005,25747428
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2005,25948620
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2005,26104696
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2005,24292105
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2005,25500299
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2005,27453693
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2005,27500139
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2005,25010570
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2005,23503459
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2006,23256314
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2006,23084695
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2006,26587686
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2006,23909315
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2006,26436975
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2006,24874713
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2006,23597396
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2006,24691334
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2006,25932977
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2006,27061705
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2006,25200269
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2006,23799848
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2007,24546427
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2007,21990047
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2007,26829505
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2007,25272565
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2007,27763655
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2007,25535357
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2007,25369859
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2007,25854752
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2007,26732930
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2007,29273922
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2007,26024235
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2007,24078057
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2008,25146885
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2008,24610471
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2008,26362139
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2008,28494855
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2008,29033793
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2008,27690589
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2008,28669449
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2008,27824862
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2008,29329929
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2008,31132961
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2008,26186543
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2008,24298111
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2009,25031678
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2009,25042064
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2009,27646475
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2009,26577768
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2009,27596872
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2009,26513768
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2009,26863717
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2009,25933553
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2009,27918297
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2009,28728510
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2009,26240348
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2009,24579748
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2010,25075047
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2010,24104688
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2010,26865823
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2010,25987238
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2010,25728899
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2010,25415650
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2010,25104381
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2010,25671782
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2010,26777840
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2010,27224995
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2010,25213675
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2010,22853958
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2011,24357175
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2011,22814156
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2011,27490595
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2011,25503893
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2011,26444011
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2011,26104841
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2011,25089027
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2011,26758978
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2011,27358226
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2011,27681086
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2011,25820762
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2011,24950312
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2012,24678858
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2012,25891780
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2012,27916601
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2012,25673943
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2012,27200193
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2012,25928423
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2012,25133850
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2012,26904559
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2012,26479604
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2012,28893007
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2012,26017156
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2012,23705604
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2013,24676639
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2013,23653940
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2013,25632565
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2013,25820983
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2013,26855595
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2013,25077758
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2013,25001394
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2013,25395068
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2013,26104377
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2013,27333097
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2013,23115401
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2013,21449540
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2014,20556420
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2014,21759993
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2014,24607093
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2014,23918987
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2014,24551161
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2014,22390364
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2014,22615198
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2014,22214609
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2014,24434847
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2014,25638174
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2014,21484661
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2014,21945250
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2015,21404075
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2015,20973492
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2015,24520857
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2015,23515670
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2015,23615579
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2015,23206110
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2015,22901147
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2015,22218099
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,9,2015,23886542
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,10,2015,25047870
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,11,2015,21655512
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,12,2015,21343813
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,1,2016,20751114
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,2,2016,21466849
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,3,2016,23340888
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,4,2016,21708284
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,5,2016,22222368
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,6,2016,21700741
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,7,2016,20368118
50066,Chicago Transit Authority,CTA,urban_bus,MB,"Chicago, IL--IN",DO,8,2016,21419471
