ntdid,agency,acronym,mode,ntd_mode,region,month,year,ridership
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",6,2018,19457196
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",7,2018,19431262
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",8,2018,20331083
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",9,2018,19753802
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",10,2018,21551455
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",11,2018,18271055
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",12,2018,16109712
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",1,2019,16068845
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",2,2019,16356941
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",3,2019,18019169
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",4,2019,18385649
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",5,2019,19206970
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",6,2019,18783743
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",7,2019,19103898
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",8,2019,19408958
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",9,2019,19178218
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",10,2019,20582746
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",11,2019,17448364
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",12,2019,15923640
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",1,2020,17181153
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",2,2020,16298769
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",3,2020,9794464
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",4,2020,2266610
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",5,2020,2235078
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",6,2020,2955135
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",7,2020,4255061
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",8,2020,4260558
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",9,2020,4556719
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",10,2020,4750347
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",11,2020,3814904
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",12,2020,3681073
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",1,2021,3628861
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",2,2021,3652181
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",3,2021,4727546
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",4,2021,5004096
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",5,2021,5724705
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",6,2021,6758590
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",7,2021,7987466
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",8,2021,8061195
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",9,2021,8988251
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",10,2021,9029274
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",11,2021,8020686
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",12,2021,7040197
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",1,2022,5730131
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",2,2022,6579471
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",3,2022,8439571
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",4,2022,8319272
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",5,2022,8923927
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",6,2022,9408339
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",7,2022,9350624
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",8,2022,9649489
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",9,2022,10200260
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",10,2022,10275760
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",11,2022,8879225
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",12,2022,7768789
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",1,2023,8169536
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",2,2023,7761710
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",3,2023,9385726
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",4,2023,9182985
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",5,2023,10157092
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",6,2023,10404445
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",7,2023,10020315
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",8,2023,11111570
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",9,2023,11056933
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",10,2023,11509844
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",11,2023,9920424
50066,Chicago Transit Authority,CTA,urban_rail,HR,"Chicago, IL--IN",12,2023,9880052.727272727
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2002,31599378
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2002,26973384
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2002,31593246
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2002,32550982
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2002,32606766
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2002,30735505
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2002,31761104
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2002,30791952
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2002,29890780
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2002,33144915
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2002,27856452
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2002,29059286
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2003,28985123
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2003,28629510
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2003,32001513
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2003,31515981
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2003,31539850
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2003,30160292
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2003,32668093
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2003,32735853
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2003,30273256
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2003,13100368
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2003,10750804
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2003,26925710
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2004,28395059
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2004,27790625
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2004,32935563
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2004,30201855
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2004,31049903
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2004,31011781
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2004,31617127
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2004,31545471
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2004,31389858
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2004,31380444
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2004,29960138
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2004,29880848
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2005,28892965
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2005,28150801
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2005,32829309
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2005,32299850
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2005,33105346
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2005,33327915
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2005,32635280
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2005,33474380
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2005,33304474
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2005,33397324
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2005,32211013
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2005,31521265
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2006,31713385
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2006,31208333
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2006,35618380
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2006,32129616
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2006,35524652
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2006,35270284
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2006,33464655
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2006,35219844
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2006,34332545
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2006,36138541
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2006,33945818
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2006,32881472
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2007,33360045
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2007,31620826
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2007,36650635
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2007,33694084
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2007,35402216
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2007,34457204
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2007,32268317
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2007,33094452
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2007,31214422
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2007,34223576
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2007,31150642
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2007,29652325
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2008,30430557
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2008,30667319
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2008,32831315
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2008,33899141
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2008,34164373
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2008,33806053
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2008,35068207
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2008,33688652
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2008,34299596
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2008,35455829
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2008,30786877
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2008,30069265
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2009,30580085
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2009,28778916
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2009,32965396
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2009,31471512
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2009,31665879
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2009,31242816
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2009,31234512
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2009,30359286
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2009,31208396
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2009,32487588
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2009,29816960
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2009,29174548
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2010,27816661
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",2,2010,28043658
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",3,2010,32608994
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",4,2010,31115022
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",5,2010,31215815
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",6,2010,30926539
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",7,2010,29619433
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",8,2010,29836011
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",9,2010,30050295
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",10,2010,30385617
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",11,2010,28932370
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",12,2010,27659768
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",1,2011,28581220
